W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio
2.4,50.0,30.0,0.0,12,1.39,0.48,1.2554839716902046,19216,0.1668055555555559,120,119,0.9916666666666668
2.4,50.0,30.0,0.0,16,1.39,0.48,1.2553568804451272,19054,0.1653993055555541,120,119,0.9916666666666668
2.4,50.0,30.0,0.0,20,1.39,0.48,1.2483262115685658,19190,0.1665798611111109,120,117,0.975
2.4,50.0,30.0,0.0,24,1.39,0.48,1.2470476636000416,19239,0.1670052083333335,120,116,0.9666666666666668
2.4,50.0,30.0,0.0,28,1.39,0.48,1.2487642536504249,19381,0.1682378472222222,120,122,1.0166666666666666
2.4,50.0,40.0,0.0,2,1.39,0.48,1.1467384165059324,28014,0.2431770833333339,160,156,0.975
2.4,50.0,40.0,0.0,6,1.39,0.48,1.241027824000693,25841,0.2243142361111094,160,157,0.98125
2.4,50.0,40.0,0.0,10,1.39,0.48,1.2083637115261014,26609,0.2309809027777793,160,162,1.0125
2.4,50.0,40.0,0.0,14,1.39,0.48,1.190109668755517,26808,0.2327083333333352,160,157,0.98125
2.4,50.0,40.0,0.0,18,1.39,0.48,1.1995950388524486,26768,0.2323611111111122,160,158,0.9875
2.4,50.0,40.0,0.0,22,1.39,0.48,1.206573523360642,26733,0.2320572916666676,160,160,1.0
2.4,50.0,40.0,0.0,26,1.39,0.48,1.180989173958287,26972,0.2341319444444429,160,160,1.0
2.4,50.0,50.0,0.0,0,1.39,0.48,1.1036290921090135,36381,0.3158072916666648,200,199,0.995
2.4,50.0,50.0,0.0,4,1.39,0.48,1.1564235526389468,34442,0.2989756944444446,200,201,1.005
2.4,50.0,50.0,0.0,8,1.39,0.48,1.083028741865602,36880,0.3201388888888895,200,201,1.005
2.4,50.0,50.0,0.0,12,1.39,0.48,1.1657926171955977,34323,0.2979427083333337,200,200,1.0
2.4,50.0,50.0,0.0,16,1.39,0.48,1.1590008116412298,34498,0.2994618055555551,200,201,1.005
2.4,50.0,50.0,0.0,20,1.39,0.48,1.1258251988943786,35446,0.307690972222223,200,199,0.995
2.4,50.0,50.0,0.0,24,1.39,0.48,1.177915824620079,34143,0.2963802083333332,200,202,1.01
2.4,50.0,50.0,0.0,28,1.39,0.48,1.1054357992616413,36565,0.3174045138888877,200,205,1.025
