W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio
2.4,50.0,40.0,0.0,0,1.668,0.48,1.1864157888982054,27437,0.2381684027777781,160,163,1.01875
2.4,50.0,40.0,0.0,8,1.668,0.48,1.229369695124389,26273,0.228064236111111,160,161,1.00625
2.4,50.0,40.0,0.0,16,1.668,0.48,1.2498512150120171,25473,0.2211197916666657,160,157,0.98125
2.4,50.0,40.0,1.0,4,1.668,0.48,1.2146594913435742,26108,0.2266319444444445,160,159,0.99375
2.4,50.0,40.0,1.0,12,1.668,0.48,1.2408324974924596,25922,0.2250173611111111,160,162,1.0125
2.4,50.0,40.0,2.0,0,1.668,0.48,1.1749277665414743,27688,0.240347222222223,160,165,1.03125
2.4,50.0,40.0,2.0,8,1.668,0.48,1.1973549670338923,27149,0.2356684027777788,160,161,1.00625
2.4,50.0,40.0,2.0,16,1.668,0.48,1.253004047310338,25449,0.2209114583333326,160,157,0.98125
2.4,50.0,40.0,3.0,4,1.668,0.48,1.2204222959931683,25906,0.2248784722222229,160,158,0.9875
2.4,50.0,40.0,3.0,12,1.668,0.48,1.2275173996175817,26150,0.2269965277777775,160,162,1.0125
2.4,50.0,40.0,4.0,0,1.668,0.48,1.1805381572740143,27557,0.2392100694444442,160,163,1.01875
2.4,50.0,40.0,4.0,8,1.668,0.48,1.188853433098642,27264,0.2366666666666668,160,160,1.0
2.4,50.0,40.0,4.0,16,1.668,0.48,1.2170236238445016,26287,0.2281857638888899,160,157,0.98125
2.4,50.0,40.0,5.0,4,1.668,0.48,1.2079221813492214,26369,0.2288975694444447,160,158,0.9875
2.4,50.0,40.0,5.0,12,1.668,0.48,1.2255071248952174,26246,0.227829861111111,160,160,1.0
2.4,50.0,40.0,6.0,0,1.668,0.48,1.1426003294662237,28531,0.247664930555557,160,161,1.00625
2.4,50.0,40.0,6.0,8,1.668,0.48,1.1534098407180606,28189,0.2446961805555563,160,161,1.00625
2.4,50.0,40.0,6.0,16,1.668,0.48,1.217831780696413,26192,0.2273611111111111,160,156,0.975
2.4,50.0,40.0,8.0,4,1.668,0.48,1.1816339649437004,26757,0.2322656249999999,160,161,1.00625
2.4,50.0,40.0,8.0,12,1.668,0.48,1.1787156197562756,27414,0.2379687500000004,160,161,1.00625
2.4,50.0,40.0,10.0,0,1.668,0.48,1.1206510569329975,28999,0.2517274305555551,160,163,1.01875
2.4,50.0,40.0,10.0,8,1.668,0.48,1.1658493145756603,27793,0.2412586805555541,160,161,1.00625
2.4,50.0,40.0,10.0,16,1.668,0.48,1.1893928184433684,26763,0.2323177083333363,160,157,0.98125
2.7,50.0,30.0,0.0,4,1.112,0.48,1.28434340222569,18870,0.1456018518518511,120,120,1.0
2.7,50.0,30.0,0.0,12,1.112,0.48,1.2914597953608418,18667,0.1440354938271594,120,122,1.0166666666666666
2.7,50.0,30.0,1.0,0,1.112,0.48,1.230703359251945,19677,0.1518287037037036,120,119,0.9916666666666668
2.7,50.0,30.0,1.0,8,1.112,0.48,1.2263972345076652,19671,0.1517824074074078,120,121,1.0083333333333333
2.7,50.0,30.0,1.0,16,1.112,0.48,1.2988884090050692,18523,0.142924382716049,120,119,0.9916666666666668
2.7,50.0,30.0,2.0,4,1.112,0.48,1.2539268292682366,19270,0.1486882716049381,120,119,0.9916666666666668
2.7,50.0,30.0,2.0,12,1.112,0.48,1.2474679619677915,19352,0.14932098765432,120,120,1.0
2.7,50.0,30.0,3.0,0,1.112,0.48,1.2037203061326145,20122,0.1552623456790124,120,118,0.9833333333333332
2.7,50.0,30.0,3.0,8,1.112,0.48,1.175298380429013,20561,0.1586496913580238,120,119,0.9916666666666668
2.7,50.0,30.0,3.0,16,1.112,0.48,1.2635299369748438,19040,0.1469135802469133,120,119,0.9916666666666668
2.7,50.0,30.0,4.0,4,1.112,0.48,1.202401960784325,19992,0.1542592592592591,120,121,1.0083333333333333
2.7,50.0,30.0,4.0,12,1.112,0.48,1.234006312360016,19644,0.1515740740740735,120,120,1.0
2.7,50.0,30.0,5.0,0,1.112,0.48,1.1975952628709672,20181,0.1557175925925928,120,120,1.0
