way_id,highway,name,name_zh,n_nodes,length_m,max_turn_deg,wander_deg,cum_turn_deg,sinuosity,lat0,lon0,lat1,lon1,width_tag,width_m,n_barriers,n_crossings,junc_deg_max,junc_node,cell_type,type_a,type_b,type_c,type_d,splittable,evidence
753186138,service,,,2,3.7,0.0,0.0,0,1.0,1.323612,103.865495,1.323639,103.865515,,,0,0,4,0,D,0,0,0,1,0,"junc(deg=4,cross_end=0);short"
753186139,service,,,2,5.3,0.0,0.0,0,1.0,1.323574,103.865467,1.323612,103.865495,,,0,0,4,0,D,0,0,0,1,0,"junc(deg=4,cross_end=0);short"
753213554,residential,Woodsville Close,,3,25.6,18.1,10.4,18.1,1.012,1.328998,103.867778,1.328771,103.867767,,,0,1,3,0,D,0,0,0,1,0,"junc(deg=3,cross_end=0)"
753216352,service,,,2,11.1,0.0,0.0,0,1.0,1.321294,103.869034,1.321346,103.869119,,,0,0,3,0,D,0,0,0,1,0,"junc(deg=3,cross_end=0);short"
753216354,service,,,2,72.0,0.0,0.0,0,1.0,1.321294,103.869034,1.320945,103.868488,,,0,0,3,0,A,0,0,0,0,1,splittable
753216355,service,,,6,62.0,13.4,44.9,45.5,1.003,1.321757,103.868727,1.321294,103.869034,,,0,0,3,0,A,0,0,0,0,1,splittable
753216356,service,,,2,32.1,0.0,0.0,0,1.0,1.320568,103.869152,1.320417,103.868906,,,0,0,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
759506452,footway,,,2,40.2,0.0,0.0,0,1.0,1.31619,103.857603,1.316005,103.857913,,,0,0,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
762237654,secondary,Kallang Bahru,,3,107.7,0.0,0.0,0.0,1.0,1.317646,103.866298,1.316889,103.865694,,,0,1,4,0,A,0,0,0,0,1,splittable
762241249,service,,,2,13.0,0.0,0.0,0,1.0,1.313929,103.870339,1.314037,103.870296,,,0,0,2,0,A,0,0,0,0,0,short
762243125,service,,,2,20.4,0.0,0.0,0,1.0,1.314037,103.870296,1.314204,103.870221,,,0,0,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
762827935,residential,Moonstone Lane,,2,10.9,0.0,0.0,0,1.0,1.327622,103.866002,1.327551,103.866069,,,0,0,3,0,D,0,0,0,1,0,"junc(deg=3,cross_end=0);short"
763183625,secondary,Kallang Bahru,,3,18.8,0.0,0.0,0.0,1.0,1.316029,103.86503,1.315891,103.864932,,,0,0,2,0,A,1,0,0,0,0,in_band
765639505,service,,,2,24.0,0.0,0.0,0,1.0,1.312802,103.860733,1.312966,103.860592,,,0,0,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
765639506,service,,,2,12.1,0.0,0.0,0,1.0,1.312714,103.860797,1.312802,103.860733,,,0,0,3,0,D,0,0,0,1,0,"junc(deg=3,cross_end=0);short"
765639508,residential,Tyrwhitt Road,,2,9.1,0.0,0.0,0,1.0,1.312416,103.861023,1.312476,103.861078,,,0,0,3,0,D,0,0,0,1,0,"junc(deg=3,cross_end=0);short"
765639509,service,,,3,41.7,4.8,3.0,4.8,1.001,1.312416,103.861023,1.312714,103.860797,,,0,0,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
767431635,footway,,,4,60.1,0.1,0.1,0.1,1.0,1.329834,103.867637,1.330357,103.867772,,,1,0,2,0,C,0,0,1,0,1,barrier=bollard;splittable
767431636,footway,,,4,37.4,2.3,2.0,2.5,1.0,1.330357,103.867772,1.330256,103.868094,,,1,0,2,0,C,1,0,1,0,0,barrier=bollard;in_band
767521099,footway,,,7,67.7,0.1,0.1,0.3,1.0,1.32773,103.866783,1.327353,103.867261,,,1,1,3,0,C,0,0,1,0,1,barrier=bollard;splittable
767521100,footway,,,4,70.2,0.0,0.0,0.0,1.0,1.32773,103.866783,1.327276,103.866345,,,1,0,3,0,C,0,0,1,0,1,barrier=bollard;splittable
767521101,footway,,,3,72.7,0.0,0.0,0.0,1.0,1.327473,103.866536,1.327002,103.866989,,,0,0,1,0,A,0,0,0,0,1,splittable
770788176,cycleway,Whampoa Park Connector,é»åå¬å­è¿é,11,257.4,28.0,49.3,103.2,1.054,1.321105,103.86287,1.320067,103.864807,,,0,0,3,0,B,0,1,0,0,0,"curve(cum=103.2,max=28,sin=1.054)"
779447961,service,,,3,30.3,9.3,7.2,9.3,1.002,1.315033,103.860866,1.315204,103.860654,,,0,0,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
779488578,primary,Lavender Street,å³æè¾¾è¡,2,63.5,0.0,0.0,0,1.0,1.31461,103.859789,1.315074,103.859456,,,0,0,3,0,A,0,0,0,0,1,splittable
784141479,service,,,2,16.7,0.0,0.0,0,1.0,1.316198,103.860634,1.316289,103.860514,,,0,0,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
784146776,service,,,2,26.5,0.0,0.0,0,1.0,1.316114,103.859743,1.315926,103.859596,,,0,0,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
785755216,residential,Race Course Road,è·é¦¬åè·¯,2,54.8,0.0,0.0,0,1.0,1.315639,103.857567,1.315285,103.857224,,,0,0,2,0,A,1,0,0,0,0,in_band
785765407,primary,Serangoon Road,å®é¾å²è·¯,2,18.3,0.0,0.0,0,1.0,1.315363,103.858234,1.315491,103.858337,,,0,0,2,0,A,1,0,0,0,0,in_band
798240503,service,,,2,16.7,0.0,0.0,0,1.0,1.324132,103.862231,1.324144,103.86238,,,0,0,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
822423650,residential,Petain Road,,4,72.2,0.1,0.1,0.1,1.0,1.311737,103.858718,1.312139,103.858209,,,0,0,3,0,A,0,0,0,0,1,splittable
828672759,footway,,,6,42.0,20.7,49.9,58.2,1.041,1.316485,103.860663,1.316801,103.860842,,,0,0,2,0,B,0,1,0,0,0,"curve(cum=58.2,max=20.7,sin=1.041)"
828675065,service,,,2,12.4,0.0,0.0,0,1.0,1.316395,103.860597,1.316485,103.860663,,,0,0,2,0,A,0,0,0,0,0,short
828816160,footway,,,4,23.7,5.2,4.0,6.5,1.001,1.313015,103.862763,1.313157,103.862603,,,0,2,4,0,D,1,0,0,1,0,"junc(deg=4,cross_end=0);in_band"
831704635,footway,,,8,147.6,14.3,27.4,31.3,1.009,1.313372,103.869668,1.313566,103.870969,,,0,1,4,0,A,0,0,0,0,1,splittable
832075056,footway,,,8,61.1,41.5,57.0,113.9,1.227,1.312018,103.862052,1.312379,103.861786,,,0,4,3,0,B,0,1,0,0,0,"curve(cum=113.9,max=41.5,sin=1.227)"
837550283,footway,,,2,300.5,0.0,0.0,0,1.0,1.318742,103.855843,1.320827,103.857563,,,0,0,4,0,A,0,0,0,0,1,splittable
837552719,footway,,,4,132.3,1.0,1.1,1.3,1.0,1.316664,103.859127,1.317595,103.859868,,,0,1,1,0,A,0,0,0,0,1,splittable
837552720,footway,,,15,159.8,87.1,56.7,275.6,1.223,1.316681,103.858048,1.316594,103.85922,,,0,0,3,0,B,0,1,0,0,0,"curve(cum=275.6,max=87.1,sin=1.223)"
837564465,cycleway,,,4,161.4,11.4,19.7,21.6,1.005,1.317243,103.859847,1.316085,103.858982,,,0,0,4,0,A,0,0,0,0,1,splittable
837587905,footway,,,11,208.5,22.7,62.7,89.4,1.266,1.313042,103.859444,1.312428,103.858096,,,0,4,1,0,B,0,1,0,0,0,"curve(cum=89.4,max=22.7,sin=1.266)"
837592471,footway,,,3,176.0,0.6,0.4,0.6,1.0,1.312383,103.857907,1.313603,103.858915,,,0,1,1,0,A,0,0,0,0,1,splittable
843993510,footway,,,3,23.1,2.9,1.8,2.9,1.0,1.327756,103.85777,1.327664,103.857583,,,0,1,1,0,A,1,0,0,0,0,in_band
843993511,footway,,,14,363.6,31.2,84.6,126.5,1.738,1.328435,103.8596,1.326829,103.858619,,,0,0,4,0,B,0,1,0,0,0,"curve(cum=126.5,max=31.2,sin=1.738)"
843993512,footway,,,9,172.6,31.9,50.8,94.5,1.038,1.327953,103.856376,1.32798,103.857872,,,0,2,2,1,B,0,1,0,0,0,"curve(cum=94.5,max=31.9,sin=1.038)"
843993514,footway,,,8,78.4,16.9,29.3,42.5,1.042,1.328551,103.859531,1.328618,103.860204,,,0,0,3,0,B,0,1,0,0,0,"curve(cum=42.5,max=16.9,sin=1.042)"
844115538,service,,,2,18.7,0.0,0.0,0,1.0,1.320534,103.858932,1.32043,103.859065,,,0,0,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
846475681,footway,,,10,210.9,15.0,15.7,23.0,1.006,1.320774,103.865018,1.321805,103.86344,2,2.0,0,0,4,0,A,0,0,0,0,1,splittable
846475682,cycleway,,,2,23.7,0.0,0.0,0,1.0,1.321461,103.863834,1.32127,103.863737,,,0,0,1,0,A,1,0,0,0,0,in_band
846475683,cycleway,,,2,15.3,0.0,0.0,0,1.0,1.320996,103.86463,1.320879,103.864558,2,2.0,0,0,1,0,A,1,0,0,0,0,in_band
847229594,footway,,,4,217.2,107.8,83.8,117.9,1.628,1.322262,103.861865,1.321465,103.862761,,,0,0,3,0,B,0,1,0,0,0,"curve(cum=117.9,max=107.8,sin=1.628)"
847229596,footway,,,2,17.9,0.0,0.0,0,1.0,1.321465,103.862761,1.321395,103.862906,,,0,0,4,0,D,1,0,0,1,0,"junc(deg=4,cross_end=0);in_band"
847229597,footway,,,2,31.0,0.0,0.0,0,1.0,1.321177,103.862731,1.321395,103.862906,,,0,0,4,0,C,1,0,1,1,0,"bridge=yes;junc(deg=4,cross_end=0);in_band"
849816864,cycleway,Potong Pasir Park Connector,,9,207.3,27.4,43.7,71.5,1.007,1.328778,103.868196,1.33056,103.868697,,,0,0,3,0,B,0,1,0,0,0,"curve(cum=71.5,max=27.4,sin=1.007)"
852439368,footway,,,5,171.8,92.0,89.5,93.1,1.029,1.317523,103.856811,1.316742,103.858095,,,0,0,1,0,B,0,1,0,0,0,"curve(cum=93.1,max=92,sin=1.029)"
857693270,cycleway,,,3,34.5,0.0,0.0,0.0,1.0,1.311652,103.871987,1.311382,103.872138,,,0,1,5,0,D,1,0,0,1,0,"junc(deg=5,cross_end=0);in_band"
859195558,footway,,,2,33.7,0.0,0.0,0,1.0,1.313205,103.860731,1.312991,103.860517,,,0,0,1,0,A,1,0,0,0,0,in_band
859201011,footway,,,3,107.1,2.7,2.1,2.7,1.0,1.313079,103.859921,1.312139,103.859714,,,0,1,5,1,A,0,0,0,0,1,splittable
859220379,footway,,,3,73.9,0.0,0.0,0.0,1.0,1.311881,103.861726,1.311351,103.862127,,,0,1,2,1,A,0,0,0,0,1,splittable
859536436,footway,,,6,185.4,9.6,6.3,18.1,1.001,1.313015,103.862763,1.31188,103.863981,,,0,3,4,1,A,0,0,0,0,1,splittable
859536437,footway,,,4,26.0,2.7,1.4,2.7,1.0,1.313015,103.862763,1.313189,103.862919,,,0,1,4,0,D,1,0,0,1,0,"junc(deg=4,cross_end=0);in_band"
859694245,footway,,,26,417.8,20.3,92.5,275.9,2.117,1.325128,103.857671,1.326486,103.858815,,,0,1,4,0,B,0,1,0,0,0,"curve(cum=275.9,max=20.3,sin=2.117)"
859696442,footway,,,17,190.1,28.2,72.3,144.1,1.218,1.324322,103.857211,1.3251,103.85838,,,0,2,2,0,B,0,1,0,0,0,"curve(cum=144.1,max=28.2,sin=1.218)"
860617138,footway,,,9,342.5,42.0,43.6,87.7,1.01,1.326974,103.855242,1.325128,103.857671,,,0,1,4,0,B,0,1,0,0,0,"curve(cum=87.7,max=42,sin=1.01)"
860617139,footway,,,4,22.8,0.0,0.0,0.0,1.0,1.324961,103.857553,1.325128,103.857671,,,0,2,4,0,D,1,0,0,1,0,"junc(deg=4,cross_end=0);in_band"
860617140,footway,,,5,76.7,2.7,1.5,2.8,1.0,1.324419,103.857127,1.324961,103.857553,,,0,1,3,0,A,0,0,0,0,1,splittable
860617141,footway,,,4,16.8,0.2,0.1,0.4,1.0,1.324944,103.85754,1.32485,103.857658,,,0,2,2,0,A,1,0,0,0,0,in_band
860617142,footway,,,4,18.0,0.1,0.1,0.1,1.0,1.325128,103.857671,1.325027,103.857798,,,0,2,4,0,D,1,0,0,1,0,"junc(deg=4,cross_end=0);in_band"
860632355,footway,,,7,129.7,38.8,58.4,121.4,1.362,1.327134,103.859419,1.326829,103.858619,,,0,0,4,0,B,0,1,0,0,0,"curve(cum=121.4,max=38.8,sin=1.362)"
860634605,footway,,,13,190.3,33.7,59.0,181.1,1.233,1.326885,103.859362,1.325543,103.859716,,,0,1,3,1,B,0,1,0,0,0,"curve(cum=181.1,max=33.7,sin=1.233)"
860674402,footway,,,5,150.9,2.5,1.6,4.2,1.0,1.312502,103.857698,1.313365,103.856651,,,0,4,1,1,A,0,0,0,0,1,splittable
860887693,footway,,,12,136.0,29.2,73.0,117.7,1.083,1.311387,103.857379,1.31211,103.858246,,,0,0,1,0,B,0,1,0,0,0,"curve(cum=117.7,max=29.2,sin=1.083)"
860892474,footway,,,6,14.3,21.4,32.7,57.1,1.05,1.31172,103.858046,1.31173,103.858168,,,0,0,1,0,B,0,1,0,0,0,"curve(cum=57.1,max=21.4,sin=1.05)"
860892475,footway,,,5,22.3,29.8,32.7,59.0,1.081,1.311773,103.858357,1.311877,103.858204,,,0,0,3,0,B,0,1,0,1,0,"curve(cum=59,max=29.8,sin=1.081);junc(deg=3,cross_end=0)"
860892476,footway,,,7,58.6,22.0,23.4,37.9,1.012,1.311323,103.858094,1.311773,103.858357,,,0,0,3,0,B,0,1,0,1,0,"curve(cum=37.9,max=22,sin=1.012);junc(deg=3,cross_end=0)"
860892477,footway,,,5,10.3,28.1,36.5,66.1,1.083,1.312131,103.858149,1.312068,103.858206,,,0,1,1,0,B,0,1,0,0,0,"curve(cum=66.1,max=28.1,sin=1.083)"
860892478,footway,,,4,36.7,9.1,8.3,16.4,1.007,1.311718,103.85835,1.311676,103.858675,,,0,0,1,0,A,1,0,0,0,0,in_band
860892479,footway,,,3,25.2,11.6,5.9,11.6,1.005,1.311773,103.858357,1.311856,103.858567,,,0,0,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
860892481,footway,,,19,108.3,34.1,149.7,298.5,1.725,1.311877,103.858204,1.311323,103.858094,,,0,0,3,0,B,0,1,0,0,0,"curve(cum=298.5,max=34.1,sin=1.725)"
860892898,footway,,,2,19.5,0.0,0.0,0,1.0,1.312052,103.858193,1.311877,103.858204,,,0,0,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
860892899,footway,,,6,148.3,32.8,66.5,88.3,1.269,1.311671,103.857249,1.312164,103.858177,,,0,1,1,1,B,0,1,0,0,0,"curve(cum=88.3,max=32.8,sin=1.269)"
861305090,footway,,,6,83.7,9.7,15.1,25.4,1.01,1.313079,103.859921,1.313727,103.860289,,,0,1,5,1,A,0,0,0,0,1,splittable
861307570,footway,,,3,12.5,0.1,0.1,0.1,1.0,1.313438,103.862772,1.313349,103.862703,,,0,0,3,0,D,0,0,0,1,0,"junc(deg=3,cross_end=0);short"
861307571,footway,,,4,29.9,3.5,2.6,3.5,1.0,1.313349,103.862703,1.313189,103.862919,,,0,2,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
861325022,footway,,,21,493.6,40.6,76.0,183.0,1.252,1.316061,103.863409,1.31396,103.860552,,,0,5,2,1,B,0,1,0,0,0,"curve(cum=183,max=40.6,sin=1.252)"
861332512,footway,,,6,215.8,86.8,85.5,89.8,1.019,1.314664,103.863346,1.315832,103.861842,,,0,0,4,0,B,0,1,0,0,0,"curve(cum=89.8,max=86.8,sin=1.019)"
861332513,footway,,,5,248.4,3.3,3.3,5.8,1.0,1.314423,103.863579,1.315747,103.861779,,,0,3,1,0,A,0,0,0,0,1,splittable
861465401,footway,,,8,203.7,15.0,13.3,27.6,1.003,1.314124,103.860335,1.315551,103.861475,,,0,1,3,0,A,0,0,0,0,1,splittable
861465402,footway,,,3,20.8,7.1,3.7,7.1,1.002,1.314037,103.860523,1.314185,103.860409,,,0,1,1,0,A,1,0,0,0,0,in_band
861657033,footway,,,4,22.2,9.1,6.3,10.1,1.002,1.316997,103.862556,1.316834,103.862441,,,0,2,4,0,D,1,0,0,1,0,"junc(deg=4,cross_end=0);in_band"
861724206,footway,,,3,11.4,2.7,1.4,2.7,1.0,1.316732,103.862578,1.31663,103.862583,,,0,1,3,0,D,0,0,0,1,0,"junc(deg=3,cross_end=0);short"
861724207,footway,,,3,18.9,2.7,1.4,2.7,1.0,1.316732,103.862578,1.316834,103.862441,,,0,1,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
861724208,footway,,,4,21.4,1.6,1.5,2.5,1.0,1.316732,103.862578,1.316885,103.862695,,,0,2,4,0,D,1,0,0,1,0,"junc(deg=4,cross_end=0);in_band"
861883831,footway,,,2,42.8,0.0,0.0,0,1.0,1.314953,103.861192,1.314718,103.861496,,,0,0,2,0,A,1,0,0,0,0,in_band
861942068,footway,,,15,194.6,94.3,143.3,469.9,2.469,1.31622,103.861569,1.316929,103.861575,,,0,2,2,0,B,0,1,0,0,0,"curve(cum=469.9,max=94.3,sin=2.469)"
862073441,footway,,,3,23.0,30.1,16.4,30.1,1.035,1.316807,103.857489,1.316683,103.857646,,,0,2,1,1,B,0,1,0,1,0,"curve(cum=30.1,max=30.1,sin=1.035);junc(deg=1,cross_end=1)"
862093772,footway,,,3,13.3,3.7,2.4,3.7,1.0,1.314509,103.857507,1.314435,103.857601,,,0,1,1,0,A,0,0,0,0,0,short
862093774,footway,,,2,11.8,0.0,0.0,0,1.0,1.316319,103.858712,1.316419,103.858746,,,0,0,3,0,D,0,0,0,1,0,"junc(deg=3,cross_end=0);short"
862093775,footway,,,4,36.0,8.7,5.9,10.7,1.003,1.316319,103.858712,1.316027,103.858576,,,0,2,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
862397793,footway,,,4,36.7,10.8,10.2,20.1,1.01,1.315842,103.858763,1.316085,103.858982,,,0,2,4,0,D,1,0,0,1,0,"junc(deg=4,cross_end=0);in_band"
862397794,footway,,,3,29.3,2.3,1.3,2.3,1.0,1.316027,103.858576,1.315842,103.858763,,,0,1,2,0,A,1,0,0,0,0,in_band
862397795,footway,,,4,41.5,34.4,31.9,46.2,1.044,1.316085,103.858982,1.316319,103.858712,,,0,1,4,0,B,0,1,0,1,0,"curve(cum=46.2,max=34.4,sin=1.044);junc(deg=4,cross_end=0)"
862451821,footway,,,3,36.1,81.0,71.5,81.0,1.126,1.317479,103.861959,1.317668,103.862176,,,0,0,1,0,B,0,1,0,0,0,"curve(cum=81,max=81,sin=1.126)"
862451822,footway,,,4,32.3,88.7,76.0,92.3,1.175,1.31733,103.862053,1.317553,103.862161,,,0,0,4,0,B,0,1,0,1,0,"curve(cum=92.3,max=88.7,sin=1.175);junc(deg=4,cross_end=0)"
862463644,primary,Lavender Street,å³æè¾¾è¡,2,32.9,0.0,0.0,0,1.0,1.315998,103.858927,1.315765,103.85911,,,0,1,2,1,D,1,0,0,1,0,"junc(deg=2,cross_end=1);in_band"
862463645,primary,Lavender Street,å³æè¾¾è¡,2,15.5,0.0,0.0,0,1.0,1.315907,103.858847,1.31602,103.858765,,,0,2,4,1,D,1,0,0,1,0,"junc(deg=4,cross_end=1);in_band"
862523124,footway,,,10,313.8,24.9,24.7,71.4,1.006,1.319819,103.858546,1.317666,103.856747,,,0,1,1,0,B,0,1,0,0,0,"curve(cum=71.4,max=24.9,sin=1.006)"
862917367,footway,,,2,14.5,0.0,0.0,0,1.0,1.314917,103.863961,1.314998,103.863858,,,0,0,1,0,A,0,0,0,0,0,short
862929591,footway,,,22,395.0,88.0,58.2,270.8,1.312,1.326361,103.863339,1.323703,103.862829,,,0,3,3,1,B,0,1,0,0,0,"curve(cum=270.8,max=88,sin=1.312)"
862929592,footway,,,10,203.8,47.8,71.5,78.3,1.007,1.3251,103.863995,1.323703,103.862829,,,0,4,3,1,B,0,1,0,0,0,"curve(cum=78.3,max=47.8,sin=1.007)"
862929593,footway,,,21,280.4,94.4,117.6,229.8,1.904,1.326341,103.863371,1.325141,103.863933,,,0,1,3,0,B,0,1,0,0,0,"curve(cum=229.8,max=94.4,sin=1.904)"
862929594,footway,,,6,125.4,6.7,8.0,12.5,1.005,1.326545,103.863134,1.325861,103.864025,,,0,0,2,0,A,0,0,0,0,1,splittable
862929595,footway,,,16,306.8,25.5,28.3,84.5,1.031,1.327393,103.862324,1.325541,103.864257,,,0,2,2,0,B,0,1,0,0,0,"curve(cum=84.5,max=25.5,sin=1.031)"
862929596,footway,,,6,136.9,3.0,2.7,6.4,1.001,1.32606,103.863103,1.325216,103.863999,,,0,0,1,0,A,0,0,0,0,1,splittable
862929597,footway,,,3,136.9,11.8,11.6,11.8,1.0,1.326002,103.863053,1.325141,103.863933,,,0,0,3,0,A,0,0,0,0,1,splittable
864569034,footway,,,4,101.0,14.3,12.9,20.2,1.004,1.324037,103.861312,1.324744,103.861878,,,0,0,1,0,A,0,0,0,0,1,splittable
864571900,footway,,,11,327.8,16.7,13.6,48.0,1.001,1.324105,103.861292,1.322107,103.863455,,,0,2,3,0,B,0,1,0,0,0,"curve(cum=48,max=16.7,sin=1.001)"
865232743,footway,,,2,43.1,0.0,0.0,0,1.0,1.326707,103.858525,1.326942,103.858216,,,0,0,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
865232744,footway,,,3,17.1,0.0,0.0,0.0,1.0,1.326707,103.858525,1.326829,103.858619,,,0,1,4,0,D,1,0,0,1,0,"junc(deg=4,cross_end=0);in_band"
865236167,footway,,,4,19.6,26.7,22.9,26.9,1.014,1.327899,103.857728,1.327736,103.857788,,,0,1,1,0,other,0,0,0,0,0,mild_kink
865237889,footway,,,8,98.3,14.7,26.8,50.5,1.051,1.328083,103.860529,1.327301,103.860217,,,0,1,3,1,A,0,0,0,0,1,splittable
865245632,footway,,,7,195.7,29.4,28.3,68.5,1.003,1.32798,103.857872,1.328551,103.859531,,,0,3,3,1,B,0,1,0,0,0,"curve(cum=68.5,max=29.4,sin=1.003)"
865245633,footway,,,16,289.9,23.1,118.1,184.2,1.985,1.327134,103.859419,1.328435,103.8596,,,0,0,2,0,B,0,1,0,0,0,"curve(cum=184.2,max=23.1,sin=1.985)"
865269400,footway,,,17,215.8,41.3,143.5,297.1,1.459,1.327933,103.856491,1.327961,103.857821,,,0,0,1,0,B,0,1,0,0,0,"curve(cum=297.1,max=41.3,sin=1.459)"
866496549,footway,,,14,301.1,74.6,68.7,257.1,1.058,1.320231,103.858692,1.318535,103.86061,,,0,1,4,0,B,0,1,0,0,0,"curve(cum=257.1,max=74.6,sin=1.058)"
866496966,footway,,,3,24.6,5.0,2.9,5.0,1.001,1.318535,103.86061,1.318394,103.86078,,,0,1,4,0,D,1,0,0,1,0,"junc(deg=4,cross_end=0);in_band"
866501595,footway,,,7,149.3,5.3,3.0,10.4,1.001,1.321177,103.862731,1.320136,103.861885,,,0,2,3,0,A,0,0,0,0,1,splittable
866502719,cycleway,Whampoa Park Connector,é»åå¬å­è¿é,3,30.3,3.7,2.2,3.7,1.0,1.321318,103.863039,1.321105,103.86287,,,0,0,3,0,C,1,0,1,1,0,"bridge=yes;junc(deg=3,cross_end=0);in_band"
866503664,footway,,,4,23.2,5.1,2.8,9.6,1.001,1.321943,103.863326,1.322107,103.863455,,,0,2,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
866503665,cycleway,Whampoa Park Connector,é»åå¬å­è¿é,5,73.8,21.1,27.5,43.2,1.032,1.321395,103.862906,1.321947,103.863237,,,0,0,4,0,B,0,1,0,0,0,"curve(cum=43.2,max=21.1,sin=1.032)"
866504734,cycleway,Whampoa Park Connector,é»åå¬å­è¿é,3,20.0,8.1,4.4,8.1,1.002,1.321943,103.863326,1.321805,103.86344,,,0,1,4,0,D,1,0,0,1,0,"junc(deg=4,cross_end=0);in_band"
866504869,footway,,,13,345.3,42.8,51.2,150.8,1.016,1.322107,103.863455,1.324488,103.865372,,,0,2,3,0,B,0,1,0,0,0,"curve(cum=150.8,max=42.8,sin=1.016)"
866506960,footway,,,40,685.7,26.7,108.5,278.3,1.444,1.324982,103.866334,1.320861,103.865209,,,0,4,3,0,B,0,1,0,0,0,"curve(cum=278.3,max=26.7,sin=1.444)"
866508659,footway,,,8,174.7,19.7,19.7,58.1,1.009,1.318535,103.86061,1.319756,103.861576,,,0,0,4,0,B,0,1,0,0,0,"curve(cum=58.1,max=19.7,sin=1.009)"
866516856,footway,,,4,29.9,3.8,2.6,4.9,1.001,1.318345,103.86042,1.318535,103.86061,,,0,2,5,0,D,1,0,0,1,0,"junc(deg=5,cross_end=0);in_band"
866516857,cycleway,,,3,28.9,0.5,0.3,0.5,1.0,1.318199,103.860635,1.318345,103.86042,,,0,1,5,0,D,1,0,0,1,0,"junc(deg=5,cross_end=0);in_band"
866531126,footway,,,4,69.5,81.6,79.7,83.9,1.049,1.318714,103.863906,1.319109,103.86346,,,0,1,3,0,B,0,1,0,0,0,"curve(cum=83.9,max=81.6,sin=1.049)"
866531127,footway,,,5,68.3,80.0,83.5,87.9,1.037,1.318765,103.863943,1.319109,103.86346,,,0,2,3,0,B,0,1,0,0,0,"curve(cum=87.9,max=80,sin=1.037)"
866906902,footway,,,7,322.5,4.7,3.1,13.6,1.001,1.317764,103.856576,1.31998,103.858445,,,0,2,3,0,A,0,0,0,0,1,splittable
866909085,footway,,,10,167.5,84.2,81.8,116.6,1.026,1.320116,103.858533,1.321225,103.859493,,,0,3,3,0,B,0,1,0,0,0,"curve(cum=116.6,max=84.2,sin=1.026)"
866912775,service,,,2,59.0,0.0,0.0,0,1.0,1.319922,103.857683,1.320339,103.858012,,,0,0,2,0,A,1,0,0,0,0,in_band
867154390,footway,,,2,38.4,0.0,0.0,0,1.0,1.321133,103.859228,1.321406,103.859439,,,0,0,1,0,A,1,0,0,0,0,in_band
867164292,footway,,,4,12.7,29.5,17.9,30.7,1.034,1.319894,103.858515,1.31998,103.858445,,,0,1,3,0,B,0,1,0,1,0,"curve(cum=30.7,max=29.5,sin=1.034);junc(deg=3,cross_end=0)"
867164293,footway,,,3,11.1,1.4,0.7,1.4,1.0,1.3201,103.858536,1.320044,103.858619,,,0,1,3,0,D,0,0,0,1,0,"junc(deg=3,cross_end=0);short"
867164294,footway,,,3,16.8,2.0,1.3,2.0,1.0,1.31998,103.858445,1.3201,103.858536,,,0,1,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
867164295,footway,,,4,20.3,4.0,2.7,4.5,1.0,1.320044,103.858619,1.319894,103.858515,,,0,1,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
867164297,footway,,,4,19.9,4.2,3.5,4.3,1.0,1.319389,103.858196,1.319501,103.858056,,,0,2,1,0,A,1,0,0,0,0,in_band
867178287,footway,,,3,18.7,86.0,56.2,86.0,1.332,1.318871,103.857393,1.318856,103.857519,,,0,0,1,0,B,0,1,0,0,0,"curve(cum=86,max=86,sin=1.332)"
867179839,footway,,,2,8.2,0.0,0.0,0,1.0,1.320044,103.858692,1.320044,103.858619,,,0,0,3,0,D,0,0,0,1,0,"junc(deg=3,cross_end=0);short"
867187366,footway,,,10,134.9,29.3,46.1,48.1,1.01,1.320853,103.857584,1.320116,103.858533,,,0,0,3,0,B,0,1,0,0,0,"curve(cum=48.1,max=29.3,sin=1.01)"
867187367,footway,,,2,1.8,0.0,0.0,0,1.0,1.3201,103.858536,1.320116,103.858533,,,0,0,3,0,D,0,0,0,1,0,"junc(deg=3,cross_end=0);short"
