W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio
1.8,50.0,40.0,0.0,10,1.39,0.48,1.1115303698676695,29470,0.3410879629629594,160,161,1.00625
1.8,50.0,40.0,0.0,14,1.39,0.48,1.1164153529814858,29180,0.3377314814814797,160,161,1.00625
1.8,50.0,40.0,0.0,18,1.39,0.48,1.118373750786157,28618,0.3312268518518507,160,162,1.0125
1.8,50.0,40.0,0.0,22,1.39,0.48,1.2087365010799076,26854,0.3108101851851841,160,161,1.00625
1.8,50.0,40.0,0.0,26,1.39,0.48,1.0858020954598862,30065,0.3479745370370384,160,160,1.0
1.8,50.0,50.0,0.0,0,1.39,0.48,1.042099370373352,37959,0.4393402777777754,200,200,1.0
1.8,50.0,50.0,0.0,4,1.39,0.48,1.0060713481599206,39973,0.4626504629629647,200,205,1.025
1.8,50.0,50.0,0.0,8,1.39,0.48,1.0520797222514198,38308,0.4433796296296362,200,202,1.01
1.8,50.0,50.0,0.0,12,1.39,0.48,1.1448535791757135,35036,0.4055092592592577,200,203,1.015
1.8,50.0,50.0,0.0,16,1.39,0.48,1.0112911970682192,39839,0.4610995370370374,200,196,0.98
1.8,50.0,50.0,0.0,20,1.39,0.48,1.1005871784401655,36735,0.425173611111113,200,210,1.05
1.8,50.0,50.0,0.0,24,1.39,0.48,0.9919161953978716,41024,0.4748148148148127,200,196,0.98
1.8,50.0,50.0,0.0,28,1.39,0.48,1.021048315658879,39511,0.4573032407407401,200,202,1.01
1.8,50.0,60.0,0.0,2,1.39,0.48,0.8784276367152389,53798,0.6226620370370397,240,226,0.9416666666666668
1.8,50.0,60.0,0.0,6,1.39,0.48,0.875466742739405,54334,0.6288657407407385,240,224,0.9333333333333332
1.8,50.0,60.0,0.0,10,1.39,0.48,0.7136942764950963,63842,0.7389120370370362,240,203,0.8458333333333333
1.8,50.0,60.0,0.0,14,1.39,0.48,0.85968584782775,39153,0.453159722222222,204,132,0.6470588235294118
1.8,50.0,60.0,0.0,18,1.39,0.48,0.5953312354186043,36862,0.4266435185185208,15,52,3.466666666666667
1.8,50.0,60.0,0.0,22,1.39,0.48,0.5928310335177388,46453,0.5376504629629625,115,110,0.9565217391304348
1.8,50.0,60.0,0.0,26,1.39,0.48,0.8557573300905357,51807,0.5996180555555573,237,202,0.8523206751054853
2.1,50.0,10.0,0.0,0,1.39,0.48,1.294301675977671,6265,0.062152777777778,40,42,1.05
2.1,50.0,10.0,0.0,4,1.39,0.48,1.3294499341238346,6072,0.0602380952380957,40,39,0.975
2.1,50.0,10.0,0.0,8,1.39,0.48,1.3362122719734673,6030,0.0598214285714284,40,39,0.975
2.1,50.0,10.0,0.0,12,1.39,0.48,1.3129673685903105,6221,0.0617162698412701,40,39,0.975
2.1,50.0,10.0,0.0,16,1.39,0.48,1.3724722743559032,5861,0.0581448412698416,40,40,1.0
2.1,50.0,10.0,0.0,20,1.39,0.48,1.3649668423737296,5881,0.0583432539682534,40,41,1.025
2.1,50.0,10.0,0.0,24,1.39,0.48,1.339710632570693,5944,0.058968253968254,40,40,1.0
2.1,50.0,10.0,0.0,28,1.39,0.48,1.3609265285151635,5839,0.0579265873015866,40,43,1.075
2.1,50.0,20.0,0.0,2,1.39,0.48,1.24815928515933,12870,0.1276785714285699,80,80,1.0
