W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio
1.8,50.0,30.0,6.0,26,1.39,0.3,0.7790703733227636,129880,1.503240740740726,147,78,0.5306122448979592
1.8,50.0,30.0,8.0,12,1.39,0.3,0.6393185770779166,42875,0.4962384259259138,95,23,0.2421052631578947
1.8,50.0,30.0,8.0,28,1.39,0.3,0.7643265569664887,65876,0.762453703703696,119,51,0.4285714285714285
1.8,50.0,30.0,10.0,14,1.39,0.3,0.6719780743449564,44920,0.5199074074074057,106,37,0.3490566037735849
1.8,50.0,40.0,1.0,0,1.39,0.3,0.7196319870470164,49693,0.5751504629629614,170,136,0.8
1.8,50.0,40.0,1.0,16,1.39,0.3,0.8601161889123292,34444,0.3986574074074063,148,118,0.7972972972972973
1.8,50.0,40.0,2.0,2,1.39,0.3,0.5481837901923137,39591,0.4582291666666655,126,21,0.1666666666666666
1.8,50.0,40.0,2.0,18,1.39,0.3,0.4142420015394434,163337,1.890474537037024,162,81,0.5
1.8,50.0,40.0,3.0,4,1.39,0.3,0.3966619075254106,107313,1.242048611111111,145,43,0.296551724137931
1.8,50.0,40.0,3.0,20,1.39,0.3,0.590736767101615,34013,0.3936689814814783,94,21,0.2234042553191489
1.8,50.0,40.0,4.0,6,1.39,0.3,0.7906337358077798,29978,0.3469675925925972,141,51,0.3617021276595745
1.8,50.0,40.0,4.0,22,1.39,0.3,0.4885755956591375,127664,1.4775925925925817,134,56,0.417910447761194
1.8,50.0,40.0,5.0,8,1.39,0.3,0.6943623304212164,29801,0.3449189814814796,124,36,0.2903225806451613
1.8,50.0,40.0,5.0,24,1.39,0.3,0.5958678680577012,39176,0.453425925925929,134,28,0.208955223880597
1.8,50.0,40.0,6.0,10,1.39,0.3,0.5981412521594253,52638,0.6092361111111163,111,33,0.2972972972972973
1.8,50.0,40.0,6.0,26,1.39,0.3,0.7866577199484652,209344,2.422962962962987,127,45,0.3543307086614173
1.8,50.0,40.0,8.0,12,1.39,0.3,0.5753460086271821,41662,0.4821990740740684,96,30,0.3125
1.8,50.0,40.0,8.0,28,1.39,0.3,0.3397606956073668,108960,1.26111111111114,89,18,0.2022471910112359
1.8,50.0,40.0,10.0,14,1.39,0.3,0.3932114305563587,103027,1.1924421296296257,108,55,0.5092592592592593
2.1,50.0,10.0,1.0,0,1.39,0.3,1.127670391523397,8216,0.0815079365079368,44,46,1.0454545454545454
2.1,50.0,10.0,1.0,16,1.39,0.3,1.1833288737528191,6992,0.0693650793650805,43,44,1.0232558139534884
2.1,50.0,10.0,2.0,2,1.39,0.3,1.1040608012561903,6457,0.0640575396825404,36,33,0.9166666666666666
2.1,50.0,10.0,2.0,18,1.39,0.3,1.0890240384064864,7134,0.0707738095238097,41,39,0.951219512195122
2.1,50.0,10.0,3.0,4,1.39,0.3,1.0948683472584675,6743,0.0668948412698418,36,32,0.8888888888888888
2.1,50.0,10.0,3.0,20,1.39,0.3,1.1711724946453774,6608,0.0655555555555555,46,40,0.8695652173913043
2.1,50.0,10.0,4.0,6,1.39,0.3,1.0873119592472047,7238,0.0718055555555552,41,30,0.7317073170731707
2.1,50.0,10.0,4.0,22,1.39,0.3,0.7442370846021914,12052,0.1195634920634926,35,34,0.9714285714285714
2.1,50.0,10.0,5.0,8,1.39,0.3,0.9117720216554442,9407,0.0933234126984137,44,39,0.8863636363636364
2.1,50.0,10.0,5.0,24,1.39,0.3,1.1045247217515777,6732,0.0667857142857151,42,17,0.4047619047619047
2.1,50.0,10.0,6.0,10,1.39,0.3,0.5487695912089389,15368,0.1524603174603155,39,21,0.5384615384615384
2.1,50.0,10.0,6.0,26,1.39,0.3,1.0989619059633084,9246,0.0917261904761922,48,49,1.0208333333333333
2.1,50.0,10.0,8.0,12,1.39,0.3,1.183778592458942,4349,0.0431448412698417,48,4,0.0833333333333333
2.1,50.0,10.0,8.0,28,1.39,0.3,1.0631999792085534,7196,0.0713888888888897,43,37,0.8604651162790697
2.1,50.0,10.0,10.0,14,1.39,0.3,1.1616383835556212,5538,0.0549404761904769,39,10,0.2564102564102564
2.1,50.0,20.0,1.0,0,1.39,0.3,1.0439400856683694,16193,0.1606448412698397,82,82,1.0
2.1,50.0,20.0,1.0,16,1.39,0.3,1.027874649556186,18158,0.1801388888888923,89,86,0.9662921348314608
2.1,50.0,20.0,2.0,2,1.39,0.3,1.0714818293550197,15773,0.1564781746031743,80,79,0.9875
2.1,50.0,20.0,2.0,18,1.39,0.3,1.0070753470814244,17508,0.1736904761904752,88,82,0.9318181818181818
2.1,50.0,20.0,3.0,4,1.39,0.3,1.099852719026181,12983,0.1287996031746026,70,69,0.9857142857142858
2.1,50.0,20.0,3.0,20,1.39,0.3,0.7281144229198833,27415,0.2719742063492165,87,66,0.7586206896551724
2.1,50.0,20.0,4.0,6,1.39,0.3,0.8306556170384417,21775,0.2160218253968288,87,71,0.8160919540229885
