W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio
1.8,50.0,20.0,4.0,14,1.39,0.48,0.5089574222439568,28583,0.3308217592592607,44,57,1.2954545454545454
1.8,50.0,20.0,4.0,22,1.39,0.48,1.197811702980382,13723,0.1588310185185224,80,79,0.9875
1.8,50.0,20.0,5.0,0,1.39,0.48,1.178058449074031,13824,0.1600000000000041,80,82,1.025
1.8,50.0,20.0,5.0,8,1.39,0.48,1.1829545948293925,13809,0.159826388888894,80,80,1.0
1.8,50.0,20.0,5.0,16,1.39,0.48,1.1938424075016076,13757,0.1592245370370412,80,78,0.975
1.8,50.0,20.0,5.0,24,1.39,0.48,1.187965730951521,13715,0.1587384259259318,80,82,1.025
1.8,50.0,20.0,6.0,2,1.39,0.48,1.1244258730806105,14718,0.1703472222222279,80,78,0.975
1.8,50.0,20.0,6.0,10,1.39,0.48,1.1532713754647033,14257,0.1650115740740791,80,81,1.0125
1.8,50.0,20.0,6.0,18,1.39,0.48,1.2048017945134952,13597,0.1573726851851898,80,81,1.0125
1.8,50.0,20.0,6.0,26,1.39,0.48,1.1516991087344062,14025,0.1623263888888933,80,82,1.025
1.8,50.0,20.0,8.0,4,1.39,0.48,1.1405704486595971,14287,0.1653587962963032,80,80,1.0
1.8,50.0,20.0,8.0,12,1.39,0.48,1.099785791028684,14892,0.1723611111111175,80,79,0.9875
1.8,50.0,20.0,8.0,20,1.39,0.48,1.143768004474886,14302,0.1655324074074123,80,78,0.975
1.8,50.0,20.0,8.0,28,1.39,0.48,1.1341857541899505,14320,0.1657407407407438,80,78,0.975
1.8,50.0,20.0,10.0,6,1.39,0.48,1.1980798436207567,13301,0.1539467592592643,80,77,0.9625
1.8,50.0,20.0,10.0,14,1.39,0.48,1.0967337031900066,14420,0.1668981481481497,59,74,1.2542372881355932
1.8,50.0,20.0,10.0,22,1.39,0.48,1.148543790305803,14421,0.1669097222222265,80,79,0.9875
1.8,50.0,30.0,1.0,0,1.39,0.48,1.1269016206345583,21905,0.2535300925925954,120,118,0.9833333333333332
1.8,50.0,30.0,1.0,8,1.39,0.48,1.1222756600924568,21853,0.252928240740738,120,124,1.0333333333333334
1.8,50.0,30.0,1.0,16,1.39,0.48,1.1710923563825182,20854,0.241365740740742,120,118,0.9833333333333332
1.8,50.0,30.0,1.0,24,1.39,0.48,1.1485857256965637,21283,0.2463310185185181,120,117,0.975
1.8,50.0,30.0,2.0,2,1.39,0.48,1.1046494348629523,22207,0.2570254629629601,120,119,0.9916666666666668
1.8,50.0,30.0,2.0,10,1.39,0.48,1.1180900514970735,21943,0.2539699074074082,120,118,0.9833333333333332
1.8,50.0,30.0,2.0,18,1.39,0.48,1.1073847822158422,22132,0.2561574074074068,120,119,0.9916666666666668
1.8,50.0,30.0,2.0,26,1.39,0.48,1.1239367908493665,21769,0.2519560185185184,120,124,1.0333333333333334
1.8,50.0,30.0,3.0,4,1.39,0.48,1.1019637287229127,22442,0.2597453703703708,120,118,0.9833333333333332
1.8,50.0,30.0,3.0,12,1.39,0.48,1.1510327551165027,21157,0.2448726851851861,120,121,1.0083333333333333
1.8,50.0,30.0,3.0,20,1.39,0.48,1.122601941747551,21630,0.2503472222222213,120,121,1.0083333333333333
1.8,50.0,30.0,3.0,28,1.39,0.48,1.1566469038208922,21252,0.2459722222222208,120,121,1.0083333333333333
1.8,50.0,30.0,4.0,6,1.39,0.48,1.03273734838987,23910,0.2767361111111076,120,117,0.975
1.8,50.0,30.0,4.0,14,1.39,0.48,1.0956178719978726,22359,0.2587847222222234,120,121,1.0083333333333333
1.8,50.0,30.0,4.0,22,1.39,0.48,1.0876585236793683,22678,0.262476851851848,120,119,0.9916666666666668
1.8,50.0,30.0,5.0,0,1.39,0.48,1.0096599552572745,24585,0.2845486111111098,120,116,0.9666666666666668
1.8,50.0,30.0,5.0,8,1.39,0.48,1.0598760923438626,23001,0.2662152777777763,120,123,1.025
1.8,50.0,30.0,5.0,16,1.39,0.48,1.0707721272452255,23105,0.2674189814814781,120,118,0.9833333333333332
1.8,50.0,30.0,5.0,24,1.39,0.48,1.1158480862877187,21973,0.2543171296296326,120,118,0.9833333333333332
1.8,50.0,30.0,6.0,2,1.39,0.48,1.024931763335321,24034,0.2781712962962943,120,116,0.9666666666666668
1.8,50.0,30.0,6.0,10,1.39,0.48,1.0253654092998257,24151,0.2795254629629585,120,120,1.0
1.8,50.0,30.0,6.0,18,1.39,0.48,1.0797883551029666,22585,0.2614004629629617,120,119,0.9916666666666668
1.8,50.0,30.0,6.0,26,1.39,0.48,0.6235711444482174,35196,0.4073611111111117,79,97,1.2278481012658229
1.8,50.0,30.0,8.0,4,1.39,0.48,0.9767514631291144,25630,0.2966435185185164,120,117,0.975
1.8,50.0,30.0,8.0,12,1.39,0.48,0.1443062699768215,87289,1.0102893518518603,4,27,6.75
1.8,50.0,30.0,8.0,20,1.39,0.48,1.0589513059456543,22857,0.2645486111111119,120,116,0.9666666666666668
1.8,50.0,30.0,8.0,28,1.39,0.48,0.965513377278058,25790,0.29849537037037,120,117,0.975
1.8,50.0,30.0,10.0,6,1.39,0.48,0.9197520906894926,26905,0.3114004629629604,120,116,0.9666666666666668
1.8,50.0,30.0,10.0,14,1.39,0.48,0.9239735173442832,26810,0.310300925925925,120,118,0.9833333333333332
1.8,50.0,30.0,10.0,22,1.39,0.48,1.012759616972085,24228,0.2804166666666664,120,120,1.0
1.8,50.0,40.0,1.0,0,1.39,0.48,1.0368753743812689,31719,0.3671180555555551,160,158,0.9875
1.8,50.0,40.0,1.0,8,1.39,0.48,1.078231014845845,30379,0.3516087962962947,160,157,0.98125
1.8,50.0,40.0,1.0,16,1.39,0.48,1.0610689111333609,31069,0.3595949074074051,160,158,0.9875
1.8,50.0,40.0,1.0,24,1.39,0.48,1.0517205887173209,30507,0.3530902777777767,160,158,0.9875
1.8,50.0,40.0,2.0,2,1.39,0.48,0.9447889892068524,34003,0.3935532407407366,127,150,1.1811023622047243
1.8,50.0,40.0,2.0,10,1.39,0.48,1.0822665235907811,29821,0.3451504629629665,160,165,1.03125
1.8,50.0,40.0,2.0,18,1.39,0.48,0.9998904750185048,32504,0.3762037037037024,160,161,1.00625
1.8,50.0,40.0,2.0,26,1.39,0.48,1.029761489974969,31571,0.3654050925925907,160,157,0.98125
1.8,50.0,40.0,3.0,4,1.39,0.48,0.2403582807262131,84431,0.9772106481481486,18,48,2.6666666666666665
